total_steps,episode,episode_steps,episode_reward,episode_time,win,timestamp,repeated,intrinsic_reward,loss,epsilon
15927,413,34,-1.0,6.32422137260437,False,2025-10-25 15:06:22,0,0.0,36517082824704.0,0.84089926
15966,414,39,-1.0,7.1215269565582275,False,2025-10-25 15:06:30,0,0.0,5129869197312.0,0.84050965
16038,415,72,-1.0,183.17600393295288,False,2025-10-25 15:09:35,0,0.0,12889382453248.0,0.83979037
16060,416,22,-1.0,3.443467378616333,False,2025-10-25 15:09:40,0,0.0,3853773963264.0,0.83957059
16087,417,27,-1.0,4.328173398971558,False,2025-10-25 15:09:45,0,0.0,11020805341184.0,0.83930086
16118,418,31,-1.0,5.171031951904297,False,2025-10-25 15:09:51,0,0.0,46519336042496.0,0.83899117
16167,419,49,-1.0,24.295963048934937,False,2025-10-25 15:10:17,0,0.0,34029017497600.0,0.83850166
16223,420,56,-1.0,12.46664810180664,False,2025-10-25 15:10:31,0,0.0,6705846943744.0,0.83794222
16260,421,37,-1.0,7.867088556289673,False,2025-10-25 15:10:39,0,0.0,16020461846528.0,0.83757259
16292,422,32,-1.0,4.728861331939697,False,2025-10-25 15:10:45,0,0.0,11301037277184.0,0.83725291
16337,423,45,-1.0,7.614437580108643,False,2025-10-25 15:10:53,0,0.0,6295510843392.0,0.83680336
16377,424,40,-1.0,8.87651014328003,False,2025-10-25 15:11:03,0,0.0,9048831295488.0,0.83640376
16444,425,67,-1.0,16.177676677703857,False,2025-10-25 15:11:21,0,0.0,26007962648576.0,0.83573443
16494,426,50,-1.0,10.516618013381958,False,2025-10-25 15:11:32,0,0.0,27821407731712.0,0.83523493
16534,427,40,-1.0,7.357041835784912,False,2025-10-25 15:11:41,0,0.0,16354239315968.0,0.83483533
16555,428,21,-1.0,11.970208168029785,False,2025-10-25 15:11:53,0,0.0,23895115563008.0,0.83462554
16589,429,34,-1.0,5.809808731079102,False,2025-10-25 15:12:00,0,0.0,7757695549440.0,0.83428588
16624,430,35,-1.0,6.274866819381714,False,2025-10-25 15:12:08,0,0.0,13650092883968.0,0.83393623
16649,431,25,-1.0,3.840235471725464,False,2025-10-25 15:12:13,0,0.0,15624215461888.0,0.83368648
16686,432,37,-1.0,6.894121408462524,False,2025-10-25 15:12:21,0,0.0,25975486152704.0,0.83331685
16719,433,33,-1.0,16.091912746429443,False,2025-10-25 15:12:38,0,0.0,42290038964224.0,0.8329871799999999
16758,434,39,-1.0,7.873268365859985,False,2025-10-25 15:12:47,0,0.0,18038822797312.0,0.83259757
16803,435,45,1.0,8.486949682235718,True,2025-10-25 15:12:57,0,0.0,38775543562240.0,0.83214802
16845,436,42,-1.0,17.256850004196167,False,2025-10-25 15:13:15,0,0.0,14871279173632.0,0.83172844
16875,437,30,-1.0,4.31192684173584,False,2025-10-25 15:13:20,0,0.0,12096860323840.0,0.83142874
16919,438,44,-1.0,8.300415992736816,False,2025-10-25 15:13:29,0,0.0,15156470874112.0,0.83098918
16949,439,30,-1.0,4.82994818687439,False,2025-10-25 15:13:35,0,0.0,9319642824704.0,0.83068948
16994,440,45,-1.0,12.893594980239868,False,2025-10-25 15:13:50,0,0.0,23034909949952.0,0.8302399300000001
17038,441,44,-1.0,119.72822570800781,False,2025-10-25 15:15:50,0,0.0,24525511065600.0,0.8298003700000001
17066,442,28,-1.0,4.180473566055298,False,2025-10-25 15:15:56,0,0.0,28670429233152.0,0.82952065
17091,443,25,-1.0,4.410067319869995,False,2025-10-25 15:16:01,0,0.0,33739564384256.0,0.8292709
17117,444,26,-1.0,4.262817859649658,False,2025-10-25 15:16:07,0,0.0,11488777469952.0,0.82901116
17146,445,29,-1.0,4.158048152923584,False,2025-10-25 15:16:12,0,0.0,25560996642816.0,0.82872145
17175,446,29,-1.0,4.034643173217773,False,2025-10-25 15:16:17,0,0.0,14038715072512.0,0.82843174
17203,447,28,-1.0,9.243485689163208,False,2025-10-25 15:16:27,0,0.0,10449053548544.0,0.82815202
17244,448,41,-1.0,7.519095420837402,False,2025-10-25 15:16:36,0,0.0,11987628064768.0,0.82774243
17276,449,32,-1.0,5.745590925216675,False,2025-10-25 15:16:42,0,0.0,22690110898176.0,0.82742275
17312,450,36,-1.0,6.441260576248169,False,2025-10-25 15:16:50,0,0.0,11098116849664.0,0.82706311
17337,451,25,-1.0,3.6281239986419678,False,2025-10-25 15:16:55,0,0.0,9210429440000.0,0.82681336
17363,452,26,-1.0,27.489880561828613,False,2025-10-25 15:17:23,0,0.0,6954140827648.0,0.82655362
17399,453,36,-1.0,6.584595203399658,False,2025-10-25 15:17:32,0,0.0,9662756814848.0,0.82619398
17423,454,24,-1.0,3.426454782485962,False,2025-10-25 15:17:36,0,0.0,9505652867072.0,0.82595422
17458,455,35,-1.0,5.706640958786011,False,2025-10-25 15:17:43,0,0.0,4551554891776.0,0.82560457
17488,456,30,-1.0,5.139599561691284,False,2025-10-25 15:17:49,0,0.0,9045477949440.0,0.82530487
17512,457,24,-1.0,9.206254959106445,False,2025-10-25 15:17:59,0,0.0,7982225031168.0,0.82506511
17541,458,29,-1.0,4.218679189682007,False,2025-10-25 15:18:05,0,0.0,18981326946304.0,0.8247754
17586,459,45,-1.0,8.59408974647522,False,2025-10-25 15:18:14,0,0.0,4417575714816.0,0.82432585
17613,460,27,-1.0,4.584026336669922,False,2025-10-25 15:18:20,0,0.0,14261258551296.0,0.8240561200000001
17653,461,40,-1.0,13.462216138839722,False,2025-10-25 15:18:35,0,0.0,3132629712896.0,0.82365652
17714,462,61,-1.0,11.874351739883423,False,2025-10-25 15:18:48,0,0.0,10778381910016.0,0.82304713
17750,463,36,-1.0,9.49888277053833,False,2025-10-25 15:18:58,0,0.0,16569070518272.0,0.82268749
17788,464,38,-1.0,6.633177995681763,False,2025-10-25 15:19:06,0,0.0,10554371473408.0,0.8223078699999999
17838,465,50,-1.0,10.07119107246399,False,2025-10-25 15:19:17,0,0.0,6778889175040.0,0.8218083700000001
17863,466,25,-1.0,3.6900634765625,False,2025-10-25 15:19:22,0,0.0,7414553247744.0,0.82155862
17883,467,20,-1.0,2.8132410049438477,False,2025-10-25 15:19:26,0,0.0,26702050754560.0,0.8213588199999999
17906,468,23,-1.0,24.240132808685303,False,2025-10-25 15:19:51,0,0.0,6729210265600.0,0.82112905
17961,469,55,1.0,11.483915567398071,True,2025-10-25 15:20:04,0,0.0,5234226102272.0,0.8205796
17998,470,37,-1.0,6.220532417297363,False,2025-10-25 15:20:12,0,0.0,8810884235264.0,0.8202099700000001
18023,471,25,-1.0,134.27202033996582,False,2025-10-25 15:22:27,0,0.0,7745008828416.0,0.81996022
18061,472,38,-1.0,6.008815288543701,False,2025-10-25 15:22:35,0,0.0,4386416492544.0,0.8195806
18088,473,27,-1.0,4.374734878540039,False,2025-10-25 15:22:40,0,0.0,24882024808448.0,0.81931087
18130,474,42,-1.0,32.243592262268066,False,2025-10-25 15:23:14,0,0.0,8122822819840.0,0.81889129
18152,475,22,-1.0,3.3507747650146484,False,2025-10-25 15:23:19,0,0.0,3672595496960.0,0.8186715099999999
18182,476,30,-1.0,4.736308336257935,False,2025-10-25 15:23:24,0,0.0,5730361409536.0,0.81837181
18213,477,31,-1.0,6.185115337371826,False,2025-10-25 15:23:31,0,0.0,17093359566848.0,0.81806212
18246,478,33,-1.0,5.346525192260742,False,2025-10-25 15:23:38,0,0.0,13879794991104.0,0.81773245
18292,479,46,-1.0,14.186009645462036,False,2025-10-25 15:23:53,0,0.0,6470736281600.0,0.81727291
18323,480,31,1.0,4.447965145111084,True,2025-10-25 15:23:59,0,0.0,6765270794240.0,0.81696322
18359,481,36,-1.0,6.700158596038818,False,2025-10-25 15:24:07,0,0.0,31664644292608.0,0.81660358
18386,482,27,-1.0,4.225098371505737,False,2025-10-25 15:24:12,0,0.0,16209629151232.0,0.81633385
18409,483,23,-1.0,3.7437784671783447,False,2025-10-25 15:24:17,0,0.0,11108775624704.0,0.81610408
18447,484,38,-1.0,22.932445526123047,False,2025-10-25 15:24:41,0,0.0,28807079657472.0,0.81572446
18488,485,41,-1.0,8.12987470626831,False,2025-10-25 15:24:51,0,0.0,22271766822912.0,0.81531487
18534,486,46,-1.0,8.522849082946777,False,2025-10-25 15:25:01,0,0.0,6265204375552.0,0.81485533
18595,487,61,-1.0,35.28612804412842,False,2025-10-25 15:25:37,0,0.0,11443169656832.0,0.81424594
18627,488,32,-1.0,5.463998556137085,False,2025-10-25 15:25:44,0,0.0,6705529225216.0,0.81392626
18679,489,52,1.0,23.34641981124878,True,2025-10-25 15:26:08,0,0.0,9622866886656.0,0.81340678
18755,490,76,-1.0,22.803527116775513,False,2025-10-25 15:26:33,0,0.0,7445978546176.0,0.81264754
18776,491,21,-1.0,3.557697296142578,False,2025-10-25 15:26:37,0,0.0,31922564628480.0,0.81243775
18814,492,38,-1.0,5.867110252380371,False,2025-10-25 15:26:45,0,0.0,14201119571968.0,0.81205813
18848,493,34,-1.0,6.0511651039123535,False,2025-10-25 15:26:52,0,0.0,15162521157632.0,0.81171847
18880,494,32,-1.0,10.974148035049438,False,2025-10-25 15:27:04,0,0.0,14242436612096.0,0.8113987899999999
18916,495,36,-1.0,5.571851491928101,False,2025-10-25 15:27:10,0,0.0,12082177114112.0,0.81103915
18952,496,36,-1.0,6.3206939697265625,False,2025-10-25 15:27:18,0,0.0,24029968728064.0,0.8106795099999999
18981,497,29,-1.0,4.455488204956055,False,2025-10-25 15:27:23,0,0.0,5204055949312.0,0.8103898
19030,498,49,-1.0,168.2632155418396,False,2025-10-25 15:30:12,0,0.0,13314448949248.0,0.8099002900000001
19074,499,44,-1.0,25.83852767944336,False,2025-10-25 15:30:41,0,0.0,29397381808128.0,0.80946073
19101,500,27,-1.0,4.3602306842803955,False,2025-10-25 15:30:46,0,0.0,12778475618304.0,0.809191
19136,501,35,-1.0,5.764353036880493,False,2025-10-25 15:30:53,0,0.0,5249653276672.0,0.80884135
19202,502,66,-1.0,18.41047191619873,False,2025-10-25 15:31:12,0,0.0,4676724457472.0,0.80818201
19231,503,29,-1.0,4.211050510406494,False,2025-10-25 15:31:18,0,0.0,21265012228096.0,0.8078923
19331,504,100,-1.0,37.83344626426697,False,2025-10-25 15:31:57,0,0.0,5278223826944.0,0.8068933
19375,505,44,-1.0,9.044437170028687,False,2025-10-25 15:32:07,0,0.0,14496209829888.0,0.80645374
19409,506,34,-1.0,5.9188010692596436,False,2025-10-25 15:32:14,0,0.0,4021924134912.0,0.80611408
19435,507,26,-1.0,7.728072881698608,False,2025-10-25 15:32:23,0,0.0,6819803037696.0,0.80585434
19466,508,31,-1.0,4.843639850616455,False,2025-10-25 15:32:29,0,0.0,26063642034176.0,0.80554465
19499,509,33,-1.0,5.7383787631988525,False,2025-10-25 15:32:36,0,0.0,3223182114816.0,0.80521498
19543,510,44,-1.0,8.385929584503174,False,2025-10-25 15:32:45,0,0.0,3606114467840.0,0.80477542
19575,511,32,-1.0,6.069772243499756,False,2025-10-25 15:32:53,0,0.0,18717035462656.0,0.80445574
19616,512,41,-1.0,31.266085624694824,False,2025-10-25 15:33:25,0,0.0,7083469045760.0,0.80404615
19649,513,33,1.0,5.501339435577393,True,2025-10-25 15:33:32,0,0.0,42135034265600.0,0.8037164800000001
19680,514,31,-1.0,5.480820894241333,False,2025-10-25 15:33:38,0,0.0,29450446045184.0,0.80340679
19700,515,20,-1.0,2.4311347007751465,False,2025-10-25 15:33:44,0,0.0,8666627964928.0,0.8032069900000001
19731,516,31,-1.0,4.783365726470947,False,2025-10-25 15:33:50,0,0.0,5873184276480.0,0.8028973
19761,517,30,-1.0,20.126827478408813,False,2025-10-25 15:34:12,0,0.0,31788971851776.0,0.8025976
19794,518,33,-1.0,5.172421932220459,False,2025-10-25 15:34:18,0,0.0,18345929736192.0,0.80226793
19821,519,27,-1.0,4.803720474243164,False,2025-10-25 15:34:24,0,0.0,6694712115200.0,0.8019982
19894,520,73,-1.0,20.339794874191284,False,2025-10-25 15:34:48,0,0.0,39676014493696.0,0.80126893
19958,521,64,-1.0,18.340105295181274,False,2025-10-25 15:35:08,0,0.0,53701658017792.0,0.80062957
19985,522,27,-1.0,4.616377353668213,False,2025-10-25 15:35:14,0,0.0,9499109752832.0,0.80035984
20036,523,51,1.0,163.395770072937,True,2025-10-25 15:37:58,0,0.0,43531280318464.0,0.79985035
20070,524,34,-1.0,6.600231170654297,False,2025-10-25 15:38:06,0,0.0,20245668429824.0,0.79951069
20119,525,49,-1.0,9.539703607559204,False,2025-10-25 15:38:17,0,0.0,27049540452352.0,0.79902118
20142,526,23,-1.0,3.0080342292785645,False,2025-10-25 15:38:21,0,0.0,9587686113280.0,0.79879141
20172,527,30,-1.0,10.100987434387207,False,2025-10-25 15:38:32,0,0.0,4589233373184.0,0.79849171
20196,528,24,-1.0,3.8272762298583984,False,2025-10-25 15:38:37,0,0.0,31865092177920.0,0.79825195
20229,529,33,-1.0,6.628931045532227,False,2025-10-25 15:38:45,0,0.0,5514884284416.0,0.79792228
20264,530,35,1.0,6.730482816696167,True,2025-10-25 15:38:52,0,0.0,16537658327040.0,0.79757263
20305,531,41,-1.0,7.1250319480896,False,2025-10-25 15:39:02,0,0.0,29566856855552.0,0.79716304
20422,532,117,-1.0,77.62955284118652,False,2025-10-25 15:40:21,0,0.0,38836725874688.0,0.79599421
20447,533,25,-1.0,3.627056360244751,False,2025-10-25 15:40:26,0,0.0,34151933673472.0,0.79574446
20481,534,34,-1.0,5.842068910598755,False,2025-10-25 15:40:33,0,0.0,35852335972352.0,0.7954048
20506,535,25,-1.0,11.240243911743164,False,2025-10-25 15:40:45,0,0.0,12454270599168.0,0.79515505
20535,536,29,-1.0,4.52759051322937,False,2025-10-25 15:40:51,0,0.0,5364457144320.0,0.79486534
20568,537,33,-1.0,6.315068006515503,False,2025-10-25 15:40:58,0,0.0,8440986992640.0,0.79453567
20623,538,55,-1.0,11.397680044174194,False,2025-10-25 15:41:11,0,0.0,46852707713024.0,0.7939862200000001
20654,539,31,-1.0,36.251097440719604,False,2025-10-25 15:41:48,0,0.0,45099887099904.0,0.79367653
20679,540,25,-1.0,3.5735325813293457,False,2025-10-25 15:41:53,0,0.0,21928809070592.0,0.79342678
20733,541,54,1.0,10.454004049301147,True,2025-10-25 15:42:05,0,0.0,88235455807488.0,0.79288732
20766,542,33,-1.0,5.2091662883758545,False,2025-10-25 15:42:11,0,0.0,20027501707264.0,0.79255765
20805,543,39,1.0,10.47864317893982,True,2025-10-25 15:42:22,0,0.0,50566650658816.0,0.79216804
20836,544,31,-1.0,4.762249946594238,False,2025-10-25 15:42:28,0,0.0,100347230027776.0,0.79185835
20862,545,26,-1.0,3.4725332260131836,False,2025-10-25 15:42:33,0,0.0,100814534213632.0,0.79159861
20936,546,74,-1.0,22.238837480545044,False,2025-10-25 15:42:56,0,0.0,7199790202880.0,0.79085935
20984,547,48,-1.0,10.311736345291138,False,2025-10-25 15:43:07,0,0.0,56988192997376.0,0.79037983
21027,548,43,-1.0,150.10522079467773,False,2025-10-25 15:45:39,0,0.0,14289432739840.0,0.78995026
21071,549,44,1.0,10.59988522529602,True,2025-10-25 15:45:50,0,0.0,63549917364224.0,0.7895107
21113,550,42,-1.0,8.525085926055908,False,2025-10-25 15:46:00,0,0.0,58077743153152.0,0.78909112
21167,551,54,-1.0,11.394549131393433,False,2025-10-25 15:46:12,0,0.0,35488215859200.0,0.78855166
21194,552,27,-1.0,4.308138370513916,False,2025-10-25 15:46:18,0,0.0,67789511458816.0,0.78828193
21255,553,61,-1.0,44.78393268585205,False,2025-10-25 15:47:04,0,0.0,44392211546112.0,0.78767254
21327,554,72,1.0,26.836723804473877,True,2025-10-25 15:47:32,0,0.0,67503678029824.0,0.78695326
21375,555,48,-1.0,9.841645002365112,False,2025-10-25 15:47:43,0,0.0,190539966185472.0,0.7864737399999999
21412,556,37,1.0,12.086388111114502,True,2025-10-25 15:47:56,0,0.0,64810788061184.0,0.78610411
21439,557,27,-1.0,4.531738042831421,False,2025-10-25 15:48:01,0,0.0,76269358153728.0,0.78583438
21469,558,30,-1.0,5.734094142913818,False,2025-10-25 15:48:08,0,0.0,18264648318976.0,0.78553468
21501,559,32,-1.0,5.85978627204895,False,2025-10-25 15:48:15,0,0.0,10607455633408.0,0.785215
21547,560,46,-1.0,11.22749638557434,False,2025-10-25 15:48:28,0,0.0,18890610442240.0,0.78475546
21577,561,30,-1.0,5.99187445640564,False,2025-10-25 15:48:36,0,0.0,77720553783296.0,0.78445576
21603,562,26,-1.0,29.990219116210938,False,2025-10-25 15:49:08,0,0.0,104717518635008.0,0.78419602
21642,563,39,-1.0,7.37270712852478,False,2025-10-25 15:49:16,0,0.0,79471533096960.0,0.78380641
21693,564,51,-1.0,18.75171208381653,False,2025-10-25 15:49:37,0,0.0,56134794739712.0,0.78329692
21732,565,39,-1.0,6.967617988586426,False,2025-10-25 15:49:45,0,0.0,136370739740672.0,0.78290731
21762,566,30,-1.0,14.65413784980774,False,2025-10-25 15:50:01,0,0.0,46996052246528.0,0.78260761
21787,567,25,-1.0,3.690124034881592,False,2025-10-25 15:50:06,0,0.0,122235482275840.0,0.78235786
21817,568,30,-1.0,4.558877229690552,False,2025-10-25 15:50:12,0,0.0,26111115264000.0,0.7820581600000001
21839,569,22,-1.0,2.8288934230804443,False,2025-10-25 15:50:16,0,0.0,76713333620736.0,0.7818383799999999
21899,570,60,1.0,41.72825360298157,True,2025-10-25 15:51:00,0,0.0,61548781371392.0,0.78123898
21924,571,25,-1.0,4.016047477722168,False,2025-10-25 15:51:06,0,0.0,48789016543232.0,0.78098923
21945,572,21,-1.0,2.8164680004119873,False,2025-10-25 15:51:09,0,0.0,103787909873664.0,0.78077944
21992,573,47,1.0,8.288743257522583,True,2025-10-25 15:51:19,0,0.0,17601205895168.0,0.7803099099999999
22023,574,31,-1.0,117.94980764389038,False,2025-10-25 15:53:18,0,0.0,94639621144576.0,0.78000022
22062,575,39,-1.0,10.312865018844604,False,2025-10-25 15:53:29,0,0.0,95900655419392.0,0.77961061
22088,576,26,-1.0,58.952213287353516,False,2025-10-25 15:54:31,0,0.0,116250176913408.0,0.77935087
22117,577,29,-1.0,5.197520732879639,False,2025-10-25 15:54:40,0,0.0,21511933001728.0,0.77906116
22152,578,35,1.0,6.669748306274414,True,2025-10-25 15:54:48,0,0.0,45523268534272.0,0.7787115099999999
22211,579,59,-1.0,17.265812397003174,False,2025-10-25 15:55:07,0,0.0,15536450699264.0,0.7781221
22258,580,47,-1.0,15.666099309921265,False,2025-10-25 15:55:23,0,0.0,14741073297408.0,0.77765257
22291,581,33,-1.0,6.4232306480407715,False,2025-10-25 15:55:31,0,0.0,38549059534848.0,0.7773229
22317,582,26,-1.0,6.042041778564453,False,2025-10-25 15:55:39,0,0.0,109834124918784.0,0.77706316
22346,583,29,-1.0,5.321646451950073,False,2025-10-25 15:55:45,0,0.0,56147016941568.0,0.77677345
22369,584,23,-1.0,4.0950233936309814,False,2025-10-25 15:55:50,0,0.0,60981082324992.0,0.7765436800000001
22396,585,27,-1.0,5.023836135864258,False,2025-10-25 15:55:57,0,0.0,59509380743168.0,0.77627395
22422,586,26,-1.0,4.425796031951904,False,2025-10-25 15:56:03,0,0.0,25236896481280.0,0.77601421
22512,587,90,-1.0,77.00451922416687,False,2025-10-25 15:57:21,0,0.0,158911692800000.0,0.77511511
22547,588,35,-1.0,4.406774044036865,False,2025-10-25 15:57:26,0,0.0,67107886727168.0,0.77476546
22586,589,39,-1.0,7.6426050662994385,False,2025-10-25 15:57:36,0,0.0,63483680915456.0,0.77437585
22661,590,75,1.0,26.21261191368103,True,2025-10-25 15:58:04,0,0.0,36876215910400.0,0.7736266
22697,591,36,-1.0,6.079195737838745,False,2025-10-25 15:58:11,0,0.0,36897652998144.0,0.77326696
22727,592,30,-1.0,14.49012041091919,False,2025-10-25 15:58:27,0,0.0,104813945683968.0,0.77296726
22787,593,60,-1.0,14.695938110351562,False,2025-10-25 15:58:43,0,0.0,17252623581184.0,0.77236786
22832,594,45,-1.0,8.183383703231812,False,2025-10-25 15:58:53,0,0.0,88714587930624.0,0.77191831
22863,595,31,-1.0,7.631851434707642,False,2025-10-25 15:59:02,0,0.0,42777249316864.0,0.7716086200000001
22908,596,45,-1.0,10.154043674468994,False,2025-10-25 15:59:13,0,0.0,17961748267008.0,0.77115907
22957,597,49,-1.0,10.689872026443481,False,2025-10-25 15:59:26,0,0.0,75075583737856.0,0.77066956
22989,598,32,-1.0,6.302063703536987,False,2025-10-25 15:59:33,0,0.0,72594376097792.0,0.7703498799999999
23087,599,98,1.0,235.3301248550415,True,2025-10-25 16:03:30,0,0.0,14788046356480.0,0.76937086
23126,600,39,-1.0,7.020806550979614,False,2025-10-25 16:03:39,0,0.0,20553322725376.0,0.76898125
23175,601,49,-1.0,21.927122592926025,False,2025-10-25 16:04:02,0,0.0,30086998786048.0,0.76849174
23220,602,45,-1.0,8.683915615081787,False,2025-10-25 16:04:13,0,0.0,53839138914304.0,0.76804219
23279,603,59,-1.0,14.085769176483154,False,2025-10-25 16:04:28,0,0.0,223797575680000.0,0.76745278
23327,604,48,-1.0,14.200604438781738,False,2025-10-25 16:04:43,0,0.0,76443967029248.0,0.76697326
23355,605,28,-1.0,4.884286642074585,False,2025-10-25 16:04:50,0,0.0,35863920640000.0,0.76669354
23408,606,53,-1.0,10.722687244415283,False,2025-10-25 16:05:02,0,0.0,44532448100352.0,0.76616407
23448,607,40,-1.0,8.221244096755981,False,2025-10-25 16:05:11,0,0.0,115467343626240.0,0.7657644699999999
23477,608,29,-1.0,17.542909622192383,False,2025-10-25 16:05:31,0,0.0,22954918281216.0,0.76547476
23523,609,46,-1.0,5.851881742477417,False,2025-10-25 16:05:38,0,0.0,58512390488064.0,0.76501522
23545,610,22,-1.0,2.409665107727051,False,2025-10-25 16:05:41,0,0.0,22921823125504.0,0.76479544
23582,611,37,-1.0,4.608418703079224,False,2025-10-25 16:05:48,0,0.0,42463662178304.0,0.76442581
23617,612,35,-1.0,3.9642977714538574,False,2025-10-25 16:05:53,0,0.0,84615427522560.0,0.76407616
23642,613,25,-1.0,3.494279384613037,False,2025-10-25 16:05:57,0,0.0,152001207861248.0,0.76382641
